,State,Year,Month,Indicator,Data_Value,Percent_Complete,Percent_Pending_Investigation,Predicted_Value
30962,SD,2015,September,"Opioids (T40.0-T40.4,T40.6)",,100,0.050314465408805,
30963,SD,2015,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.050314465408805,
30964,SD,2015,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.050314465408805,
30965,SD,2015,September,Percent with drugs specified,87.0967741935484,100,0.050314465408805,
30966,SD,2015,September,Methadone (T40.3),,100,0.050314465408805,
30967,SD,2015,September,Heroin (T40.1),,100,0.050314465408805,
30968,SD,2015,September,Psychostimulants with abuse potential (T43.6),,100,0.050314465408805,
30969,SD,2016,April,Heroin (T40.1),,,0.02548744743214,
30970,SD,2016,April,Methadone (T40.3),,,0.02548744743214,
30971,SD,2016,April,Cocaine (T40.5),,,0.02548744743214,
30972,SD,2016,April,Natural & semi-synthetic opioids (T40.2),,,0.02548744743214,
30973,SD,2016,April,Number of Deaths,7847.0,,0.02548744743214,
30974,SD,2016,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.02548744743214,
30975,SD,2016,April,"Opioids (T40.0-T40.4,T40.6)",,,0.02548744743214,
30976,SD,2016,April,Percent with drugs specified,85.7142857142857,,0.02548744743214,
30977,SD,2016,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.02548744743214,
30978,SD,2016,April,Number of Drug Overdose Deaths,70.0,,0.02548744743214,70.0
30979,SD,2016,April,"Synthetic opioids, excl. methadone (T40.4)",,,0.02548744743214,
30980,SD,2016,April,Psychostimulants with abuse potential (T43.6),,,0.02548744743214,
30981,SD,2016,August,Number of Drug Overdose Deaths,65.0,,0.025416190113102,65.0
30982,SD,2016,August,Percent with drugs specified,90.7692307692308,,0.025416190113102,
30983,SD,2016,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025416190113102,
30984,SD,2016,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025416190113102,
30985,SD,2016,August,"Opioids (T40.0-T40.4,T40.6)",,,0.025416190113102,
30986,SD,2016,August,Cocaine (T40.5),,,0.025416190113102,
30987,SD,2016,August,Natural & semi-synthetic opioids (T40.2),,,0.025416190113102,
30988,SD,2016,August,Heroin (T40.1),,,0.025416190113102,
30989,SD,2016,August,Methadone (T40.3),,,0.025416190113102,
30990,SD,2016,August,Number of Deaths,7869.0,,0.025416190113102,
30991,SD,2016,August,"Synthetic opioids, excl. methadone (T40.4)",,,0.025416190113102,
30992,SD,2016,August,Psychostimulants with abuse potential (T43.6),,,0.025416190113102,
30993,SD,2016,December,"Synthetic opioids, excl. methadone (T40.4)",,,0.025173064820642,
30994,SD,2016,December,Number of Drug Overdose Deaths,69.0,,0.025173064820642,69.0
30995,SD,2016,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025173064820642,
30996,SD,2016,December,Heroin (T40.1),,,0.025173064820642,
30997,SD,2016,December,Natural & semi-synthetic opioids (T40.2),,,0.025173064820642,
30998,SD,2016,December,Percent with drugs specified,95.6521739130435,,0.025173064820642,
30999,SD,2016,December,Number of Deaths,7945.0,,0.025173064820642,
31000,SD,2016,December,Psychostimulants with abuse potential (T43.6),,,0.025173064820642,
31001,SD,2016,December,Methadone (T40.3),,,0.025173064820642,
31002,SD,2016,December,Cocaine (T40.5),,,0.025173064820642,
31003,SD,2016,December,"Opioids (T40.0-T40.4,T40.6)",,,0.025173064820642,
31004,SD,2016,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025173064820642,
31005,SD,2016,February,Heroin (T40.1),,,0.025601638504864,
31006,SD,2016,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025601638504864,
31007,SD,2016,February,Psychostimulants with abuse potential (T43.6),,,0.025601638504864,
31008,SD,2016,February,Cocaine (T40.5),,,0.025601638504864,
31009,SD,2016,February,Methadone (T40.3),,,0.025601638504864,
31010,SD,2016,February,Natural & semi-synthetic opioids (T40.2),,,0.025601638504864,
31011,SD,2016,February,Number of Deaths,7812.0,,0.025601638504864,
31012,SD,2016,February,"Opioids (T40.0-T40.4,T40.6)",,,0.025601638504864,
31013,SD,2016,February,Percent with drugs specified,84.6153846153846,,0.025601638504864,
31014,SD,2016,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025601638504864,
31015,SD,2016,February,Number of Drug Overdose Deaths,65.0,,0.025601638504864,65.0
31016,SD,2016,February,"Synthetic opioids, excl. methadone (T40.4)",,,0.025601638504864,
31017,SD,2016,January,"Synthetic opioids, excl. methadone (T40.4)",,,0.025664057487489,
31018,SD,2016,January,"Opioids (T40.0-T40.4,T40.6)",,,0.025664057487489,
31019,SD,2016,January,Psychostimulants with abuse potential (T43.6),,,0.025664057487489,
31020,SD,2016,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025664057487489,
31021,SD,2016,January,Number of Drug Overdose Deaths,63.0,,0.025664057487489,63.0
31022,SD,2016,January,Heroin (T40.1),,,0.025664057487489,
31023,SD,2016,January,Cocaine (T40.5),,,0.025664057487489,
31024,SD,2016,January,Percent with drugs specified,82.5396825396825,,0.025664057487489,
31025,SD,2016,January,Natural & semi-synthetic opioids (T40.2),,,0.025664057487489,
31026,SD,2016,January,Number of Deaths,7793.0,,0.025664057487489,
31027,SD,2016,January,Methadone (T40.3),,,0.025664057487489,
31028,SD,2016,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025664057487489,
31029,SD,2016,July,Psychostimulants with abuse potential (T43.6),,,0.012750223128905,
31030,SD,2016,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.012750223128905,
31031,SD,2016,July,Methadone (T40.3),,,0.012750223128905,
31032,SD,2016,July,"Synthetic opioids, excl. methadone (T40.4)",,,0.012750223128905,
31033,SD,2016,July,Cocaine (T40.5),,,0.012750223128905,
31034,SD,2016,July,Number of Drug Overdose Deaths,63.0,,0.012750223128905,63.0
31035,SD,2016,July,Heroin (T40.1),,,0.012750223128905,
31036,SD,2016,July,Percent with drugs specified,88.8888888888889,,0.012750223128905,
31037,SD,2016,July,Number of Deaths,7843.0,,0.012750223128905,
31038,SD,2016,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.012750223128905,
31039,SD,2016,July,"Opioids (T40.0-T40.4,T40.6)",,,0.012750223128905,
31040,SD,2016,July,Natural & semi-synthetic opioids (T40.2),,,0.012750223128905,
31041,SD,2016,June,"Synthetic opioids, excl. methadone (T40.4)",,,0.025458248472505,
31042,SD,2016,June,Number of Drug Overdose Deaths,68.0,,0.025458248472505,68.0
31043,SD,2016,June,Cocaine (T40.5),,,0.025458248472505,
31044,SD,2016,June,Percent with drugs specified,88.2352941176471,,0.025458248472505,
31045,SD,2016,June,Natural & semi-synthetic opioids (T40.2),,,0.025458248472505,
31046,SD,2016,June,Psychostimulants with abuse potential (T43.6),,,0.025458248472505,
31047,SD,2016,June,Number of Deaths,7856.0,,0.025458248472505,
31048,SD,2016,June,"Opioids (T40.0-T40.4,T40.6)",,,0.025458248472505,
31049,SD,2016,June,Methadone (T40.3),,,0.025458248472505,
31050,SD,2016,June,Heroin (T40.1),,,0.025458248472505,
31051,SD,2016,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025458248472505,
31052,SD,2016,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025458248472505,
31053,SD,2016,March,Cocaine (T40.5),,,0.025644313373509,
31054,SD,2016,March,Heroin (T40.1),,,0.025644313373509,
31055,SD,2016,March,"Opioids (T40.0-T40.4,T40.6)",,,0.025644313373509,
31056,SD,2016,March,Natural & semi-synthetic opioids (T40.2),,,0.025644313373509,
31057,SD,2016,March,Number of Deaths,7799.0,,0.025644313373509,
31058,SD,2016,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025644313373509,
31059,SD,2016,March,Methadone (T40.3),,,0.025644313373509,
31060,SD,2016,March,Percent with drugs specified,86.3636363636364,,0.025644313373509,
31061,SD,2016,March,"Synthetic opioids, excl. methadone (T40.4)",,,0.025644313373509,
31062,SD,2016,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025644313373509,
31063,SD,2016,March,Number of Drug Overdose Deaths,66.0,,0.025644313373509,66.0
31064,SD,2016,March,Psychostimulants with abuse potential (T43.6),,,0.025644313373509,
31065,SD,2016,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025438819638769,
31066,SD,2016,May,"Opioids (T40.0-T40.4,T40.6)",,,0.025438819638769,
31067,SD,2016,May,Number of Drug Overdose Deaths,70.0,,0.025438819638769,70.0
31068,SD,2016,May,Methadone (T40.3),,,0.025438819638769,
31069,SD,2016,May,Psychostimulants with abuse potential (T43.6),,,0.025438819638769,
31070,SD,2016,May,Number of Deaths,7862.0,,0.025438819638769,
31071,SD,2016,May,Cocaine (T40.5),,,0.025438819638769,
31072,SD,2016,May,"Synthetic opioids, excl. methadone (T40.4)",,,0.025438819638769,
31073,SD,2016,May,Heroin (T40.1),,,0.025438819638769,
31074,SD,2016,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025438819638769,
31075,SD,2016,May,Percent with drugs specified,85.7142857142857,,0.025438819638769,
31076,SD,2016,May,Natural & semi-synthetic opioids (T40.2),,,0.025438819638769,
31077,SD,2016,November,"Opioids (T40.0-T40.4,T40.6)",,,0.025303643724696,
31078,SD,2016,November,Natural & semi-synthetic opioids (T40.2),,,0.025303643724696,
31079,SD,2016,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025303643724696,
31080,SD,2016,November,Methadone (T40.3),,,0.025303643724696,
31081,SD,2016,November,Number of Drug Overdose Deaths,71.0,,0.025303643724696,71.0
31082,SD,2016,November,"Synthetic opioids, excl. methadone (T40.4)",,,0.025303643724696,
31083,SD,2016,November,Heroin (T40.1),,,0.025303643724696,
31084,SD,2016,November,Percent with drugs specified,92.9577464788732,,0.025303643724696,
31085,SD,2016,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025303643724696,
31086,SD,2016,November,Psychostimulants with abuse potential (T43.6),,,0.025303643724696,
31087,SD,2016,November,Cocaine (T40.5),,,0.025303643724696,
31088,SD,2016,November,Number of Deaths,7904.0,,0.025303643724696,
31089,SD,2016,October,Number of Drug Overdose Deaths,69.0,,0.025562372188139,69.0
31090,SD,2016,October,Heroin (T40.1),,,0.025562372188139,
31091,SD,2016,October,Percent with drugs specified,89.8550724637681,,0.025562372188139,
31092,SD,2016,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025562372188139,
31093,SD,2016,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025562372188139,
31094,SD,2016,October,"Opioids (T40.0-T40.4,T40.6)",,,0.025562372188139,
31095,SD,2016,October,Cocaine (T40.5),,,0.025562372188139,
31096,SD,2016,October,Natural & semi-synthetic opioids (T40.2),,,0.025562372188139,
31097,SD,2016,October,Number of Deaths,7824.0,,0.025562372188139,
31098,SD,2016,October,"Synthetic opioids, excl. methadone (T40.4)",,,0.025562372188139,
31099,SD,2016,October,Methadone (T40.3),,,0.025562372188139,
31100,SD,2016,October,Psychostimulants with abuse potential (T43.6),,,0.025562372188139,
31101,SD,2016,September,Number of Drug Overdose Deaths,70.0,,0.025614754098361,70.0
31102,SD,2016,September,"Opioids (T40.0-T40.4,T40.6)",,,0.025614754098361,
31103,SD,2016,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.025614754098361,
31104,SD,2016,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.025614754098361,
31105,SD,2016,September,Heroin (T40.1),,,0.025614754098361,
31106,SD,2016,September,Methadone (T40.3),,,0.025614754098361,
31107,SD,2016,September,Cocaine (T40.5),,,0.025614754098361,
31108,SD,2016,September,Natural & semi-synthetic opioids (T40.2),,,0.025614754098361,
31109,SD,2016,September,Percent with drugs specified,90.0,,0.025614754098361,
31110,SD,2016,September,"Synthetic opioids, excl. methadone (T40.4)",,,0.025614754098361,
31111,SD,2016,September,Number of Deaths,7808.0,,0.025614754098361,
31112,SD,2016,September,Psychostimulants with abuse potential (T43.6),,,0.025614754098361,
31113,SD,2017,April,Methadone (T40.3),,,0.012259409096482,
31114,SD,2017,April,Psychostimulants with abuse potential (T43.6),,,0.012259409096482,
31115,SD,2017,April,"Opioids (T40.0-T40.4,T40.6)",,,0.012259409096482,
31116,SD,2017,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.012259409096482,
31117,SD,2017,April,Cocaine (T40.5),,,0.012259409096482,
31118,SD,2017,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.012259409096482,
31119,SD,2017,April,Number of Drug Overdose Deaths,70.0,,0.012259409096482,70.0
31120,SD,2017,April,Heroin (T40.1),,,0.012259409096482,
31121,SD,2017,April,Natural & semi-synthetic opioids (T40.2),,,0.012259409096482,
31122,SD,2017,April,Number of Deaths,8157.0,,0.012259409096482,
31123,SD,2017,April,"Synthetic opioids, excl. methadone (T40.4)",,,0.012259409096482,
31124,SD,2017,April,Percent with drugs specified,95.7142857142857,,0.012259409096482,
31125,SD,2017,August,Heroin (T40.1),,,0.0,
31126,SD,2017,August,Methadone (T40.3),,,0.0,
31127,SD,2017,August,Percent with drugs specified,96.0526315789474,,0.0,
31128,SD,2017,August,Natural & semi-synthetic opioids (T40.2),,,0.0,
31129,SD,2017,August,Number of Drug Overdose Deaths,76.0,,0.0,76.0
31130,SD,2017,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.0,
31131,SD,2017,August,Cocaine (T40.5),,,0.0,
31132,SD,2017,August,"Synthetic opioids, excl. methadone (T40.4)",,,0.0,
31133,SD,2017,August,"Opioids (T40.0-T40.4,T40.6)",,,0.0,
31134,SD,2017,August,Number of Deaths,8155.0,,0.0,
31135,SD,2017,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.0,
31136,SD,2017,August,Psychostimulants with abuse potential (T43.6),,,0.0,
31137,SD,2017,December,"Synthetic opioids, excl. methadone (T40.4)",,,0.024570024570025,
31138,SD,2017,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.024570024570025,
31139,SD,2017,December,Psychostimulants with abuse potential (T43.6),,,0.024570024570025,
31140,SD,2017,December,Methadone (T40.3),,,0.024570024570025,
31141,SD,2017,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.024570024570025,
31142,SD,2017,December,Number of Drug Overdose Deaths,75.0,,0.024570024570025,75.0
31143,SD,2017,December,Natural & semi-synthetic opioids (T40.2),,,0.024570024570025,
31144,SD,2017,December,Heroin (T40.1),,,0.024570024570025,
31145,SD,2017,December,Percent with drugs specified,97.3333333333333,,0.024570024570025,
31146,SD,2017,December,"Opioids (T40.0-T40.4,T40.6)",,,0.024570024570025,
31147,SD,2017,December,Number of Deaths,8140.0,,0.024570024570025,
31148,SD,2017,December,Cocaine (T40.5),,,0.024570024570025,
31149,SD,2017,February,"Opioids (T40.0-T40.4,T40.6)",,,0.024582104228122,
31150,SD,2017,February,Percent with drugs specified,93.2432432432432,,0.024582104228122,
31151,SD,2017,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.024582104228122,
31152,SD,2017,February,Heroin (T40.1),,,0.024582104228122,
31153,SD,2017,February,Natural & semi-synthetic opioids (T40.2),,,0.024582104228122,
31154,SD,2017,February,"Synthetic opioids, excl. methadone (T40.4)",,,0.024582104228122,
31155,SD,2017,February,Number of Deaths,8136.0,,0.024582104228122,
31156,SD,2017,February,Methadone (T40.3),,,0.024582104228122,
31157,SD,2017,February,Cocaine (T40.5),,,0.024582104228122,
31158,SD,2017,February,Psychostimulants with abuse potential (T43.6),,,0.024582104228122,
31159,SD,2017,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.024582104228122,
31160,SD,2017,February,Number of Drug Overdose Deaths,74.0,,0.024582104228122,74.0
31161,SD,2017,January,Number of Drug Overdose Deaths,75.0,,0.024857071836938,75.0
31162,SD,2017,January,Natural & semi-synthetic opioids (T40.2),,,0.024857071836938,
31163,SD,2017,January,Percent with drugs specified,93.3333333333333,,0.024857071836938,
31164,SD,2017,January,"Opioids (T40.0-T40.4,T40.6)",,,0.024857071836938,
31165,SD,2017,January,Psychostimulants with abuse potential (T43.6),,,0.024857071836938,
31166,SD,2017,January,Heroin (T40.1),,,0.024857071836938,
31167,SD,2017,January,Methadone (T40.3),,,0.024857071836938,
31168,SD,2017,January,Cocaine (T40.5),,,0.024857071836938,
31169,SD,2017,January,Number of Deaths,8046.0,,0.024857071836938,
31170,SD,2017,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.024857071836938,
31171,SD,2017,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.024857071836938,
31172,SD,2017,January,"Synthetic opioids, excl. methadone (T40.4)",,,0.024857071836938,
31173,SD,2017,July,"Synthetic opioids, excl. methadone (T40.4)",,,0.012265423770391,
31174,SD,2017,July,Methadone (T40.3),,,0.012265423770391,
31175,SD,2017,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.012265423770391,
31176,SD,2017,July,Percent with drugs specified,96.0,,0.012265423770391,
31177,SD,2017,July,Heroin (T40.1),,,0.012265423770391,
31178,SD,2017,July,Cocaine (T40.5),,,0.012265423770391,
31179,SD,2017,July,Natural & semi-synthetic opioids (T40.2),,,0.012265423770391,
31180,SD,2017,July,Number of Drug Overdose Deaths,75.0,,0.012265423770391,75.0
31181,SD,2017,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.012265423770391,
31182,SD,2017,July,Psychostimulants with abuse potential (T43.6),,,0.012265423770391,
31183,SD,2017,July,"Opioids (T40.0-T40.4,T40.6)",,,0.012265423770391,
31184,SD,2017,July,Number of Deaths,8153.0,,0.012265423770391,
31185,SD,2017,June,"Synthetic opioids, excl. methadone (T40.4)",,,0.012212994626282,
31186,SD,2017,June,Psychostimulants with abuse potential (T43.6),,,0.012212994626282,
31187,SD,2017,June,Cocaine (T40.5),,,0.012212994626282,
31188,SD,2017,June,Methadone (T40.3),,,0.012212994626282,
31189,SD,2017,June,Number of Drug Overdose Deaths,75.0,,0.012212994626282,75.0
31190,SD,2017,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.012212994626282,
31191,SD,2017,June,Number of Deaths,8188.0,,0.012212994626282,
31192,SD,2017,June,Natural & semi-synthetic opioids (T40.2),,,0.012212994626282,
31193,SD,2017,June,Heroin (T40.1),,,0.012212994626282,
31194,SD,2017,June,"Opioids (T40.0-T40.4,T40.6)",,,0.012212994626282,
31195,SD,2017,June,Percent with drugs specified,96.0,,0.012212994626282,
31196,SD,2017,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.012212994626282,
31197,SD,2017,March,Percent with drugs specified,94.2857142857143,,0.0244140625,
31198,SD,2017,March,"Opioids (T40.0-T40.4,T40.6)",,,0.0244140625,
31199,SD,2017,March,Natural & semi-synthetic opioids (T40.2),,,0.0244140625,
31200,SD,2017,March,"Synthetic opioids, excl. methadone (T40.4)",,,0.0244140625,
31201,SD,2017,March,Methadone (T40.3),,,0.0244140625,
31202,SD,2017,March,Cocaine (T40.5),,,0.0244140625,
31203,SD,2017,March,Number of Deaths,8192.0,,0.0244140625,
31204,SD,2017,March,Heroin (T40.1),,,0.0244140625,
31205,SD,2017,March,Psychostimulants with abuse potential (T43.6),,,0.0244140625,
31206,SD,2017,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.0244140625,
31207,SD,2017,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.0244140625,
31208,SD,2017,March,Number of Drug Overdose Deaths,70.0,,0.0244140625,70.0
31209,SD,2017,May,"Opioids (T40.0-T40.4,T40.6)",,,0.012239902080783,
31210,SD,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.012239902080783,
31211,SD,2017,May,Percent with drugs specified,96.0,,0.012239902080783,
31212,SD,2017,May,Number of Deaths,8170.0,,0.012239902080783,
31213,SD,2017,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.012239902080783,
31214,SD,2017,May,"Synthetic opioids, excl. methadone (T40.4)",,,0.012239902080783,
31215,SD,2017,May,Number of Drug Overdose Deaths,75.0,,0.012239902080783,75.0
31216,SD,2017,May,Natural & semi-synthetic opioids (T40.2),,,0.012239902080783,
31217,SD,2017,May,Psychostimulants with abuse potential (T43.6),,,0.012239902080783,
31218,SD,2017,May,Methadone (T40.3),,,0.012239902080783,
31219,SD,2017,May,Cocaine (T40.5),,,0.012239902080783,
31220,SD,2017,May,Heroin (T40.1),,,0.012239902080783,
31221,SD,2017,November,Number of Drug Overdose Deaths,76.0,,0.012190661952944,76.0
31222,SD,2017,November,Number of Deaths,8203.0,,0.012190661952944,
31223,SD,2017,November,"Opioids (T40.0-T40.4,T40.6)",,,0.012190661952944,
31224,SD,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.012190661952944,
31225,SD,2017,November,Percent with drugs specified,97.3684210526316,,0.012190661952944,
31226,SD,2017,November,"Synthetic opioids, excl. methadone (T40.4)",,,0.012190661952944,
31227,SD,2017,November,Cocaine (T40.5),,,0.012190661952944,
31228,SD,2017,November,Psychostimulants with abuse potential (T43.6),,,0.012190661952944,
31229,SD,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.012190661952944,
31230,SD,2017,November,Heroin (T40.1),,,0.012190661952944,
31231,SD,2017,November,Methadone (T40.3),,,0.012190661952944,
31232,SD,2017,November,Natural & semi-synthetic opioids (T40.2),,,0.012190661952944,
31233,SD,2017,October,Number of Drug Overdose Deaths,75.0,,0.0,75.0
31234,SD,2017,October,"Synthetic opioids, excl. methadone (T40.4)",,,0.0,
31235,SD,2017,October,Psychostimulants with abuse potential (T43.6),,,0.0,
31236,SD,2017,October,Number of Deaths,8207.0,,0.0,
31237,SD,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.0,
31238,SD,2017,October,Percent with drugs specified,97.3333333333333,,0.0,
31239,SD,2017,October,"Opioids (T40.0-T40.4,T40.6)",,,0.0,
31240,SD,2017,October,Heroin (T40.1),,,0.0,
31241,SD,2017,October,Cocaine (T40.5),,,0.0,
31242,SD,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.0,
31243,SD,2017,October,Methadone (T40.3),,,0.0,
31244,SD,2017,October,Natural & semi-synthetic opioids (T40.2),,,0.0,
31245,SD,2017,September,"Synthetic opioids, excl. methadone (T40.4)",,,0.0,
31246,SD,2017,September,Number of Drug Overdose Deaths,75.0,,0.0,75.0
31247,SD,2017,September,Natural & semi-synthetic opioids (T40.2),,,0.0,
31248,SD,2017,September,Methadone (T40.3),,,0.0,
31249,SD,2017,September,Psychostimulants with abuse potential (T43.6),,,0.0,
31250,SD,2017,September,"Opioids (T40.0-T40.4,T40.6)",,,0.0,
31251,SD,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,,0.0,
31252,SD,2017,September,Percent with drugs specified,97.3333333333333,,0.0,
31253,SD,2017,September,Cocaine (T40.5),,,0.0,
31254,SD,2017,September,Number of Deaths,8154.0,,0.0,
31255,SD,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,,0.0,
31256,SD,2017,September,Heroin (T40.1),,,0.0,
31257,SD,2018,April,"Synthetic opioids, excl. methadone (T40.4)",13.0,100,0.024953212726138,14.0
31258,SD,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0,100,0.024953212726138,26.0
31259,SD,2018,April,Natural & semi-synthetic opioids (T40.2),11.0,100,0.024953212726138,12.0
31260,SD,2018,April,Methadone (T40.3),,100,0.024953212726138,
31261,SD,2018,April,Psychostimulants with abuse potential (T43.6),19.0,100,0.024953212726138,20.0
31262,SD,2018,April,"Opioids (T40.0-T40.4,T40.6)",31.0,100,0.024953212726138,31.0
31263,SD,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",12.0,100,0.024953212726138,13.0
31264,SD,2018,April,Number of Deaths,8015.0,100,0.024953212726138,
31265,SD,2018,April,Percent with drugs specified,96.875,100,0.024953212726138,
31266,SD,2018,April,Heroin (T40.1),,100,0.024953212726138,10.0
31267,SD,2018,April,Number of Drug Overdose Deaths,64.0,100,0.024953212726138,64.0
31268,SD,2018,April,Cocaine (T40.5),,100,0.024953212726138,
31269,SD,2018,August,Heroin (T40.1),,100,0.024773937817416,
31270,SD,2018,August,Number of Drug Overdose Deaths,58.0,100,0.024773937817416,58.0
31271,SD,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0,100,0.024773937817416,26.0
31272,SD,2018,August,Natural & semi-synthetic opioids (T40.2),,100,0.024773937817416,
31273,SD,2018,August,Cocaine (T40.5),,100,0.024773937817416,
31274,SD,2018,August,"Synthetic opioids, excl. methadone (T40.4)",17.0,100,0.024773937817416,18.0
31275,SD,2018,August,Number of Deaths,8073.0,100,0.024773937817416,
31276,SD,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.024773937817416,
31277,SD,2018,August,"Opioids (T40.0-T40.4,T40.6)",28.0,100,0.024773937817416,28.0
31278,SD,2018,August,Methadone (T40.3),,100,0.024773937817416,
31279,SD,2018,August,Percent with drugs specified,96.551724137931,100,0.024773937817416,
31280,SD,2018,August,Psychostimulants with abuse potential (T43.6),10.0,100,0.024773937817416,11.0
31281,SD,2018,December,Methadone (T40.3),,100,0.0,
31282,SD,2018,December,Cocaine (T40.5),,100,0.0,
31283,SD,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0,100,0.0,25.0
31284,SD,2018,December,"Opioids (T40.0-T40.4,T40.6)",27.0,100,0.0,27.0
31285,SD,2018,December,Psychostimulants with abuse potential (T43.6),11.0,100,0.0,12.0
31286,SD,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",11.0,100,0.0,11.0
31287,SD,2018,December,Number of Drug Overdose Deaths,57.0,100,0.0,57.0
31288,SD,2018,December,"Synthetic opioids, excl. methadone (T40.4)",14.0,100,0.0,14.0
31289,SD,2018,December,Number of Deaths,8114.0,100,0.0,
31290,SD,2018,December,Natural & semi-synthetic opioids (T40.2),,100,0.0,
31291,SD,2018,December,Heroin (T40.1),,100,0.0,
31292,SD,2018,December,Percent with drugs specified,96.4912280701754,100,0.0,
31293,SD,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0,100,0.024783147459727,26.0
31294,SD,2018,February,Natural & semi-synthetic opioids (T40.2),14.0,100,0.024783147459727,15.0
